SYMBOL,EXPIRY,OPTIONTYPE,STRIKEPRICE,TRADEDATE,OPENPR,HIGHPR,LOWPR,CLOSEPR,SETTLEPR,CONTRACTS,VLAKH,OI,CHGOI
GRASIM,2018-01-25,XX,0,2018-01-01,1173.85,1168.05,1146.35,1150.35,1150.35,1251,10893.62,4025250,-26250
GRASIM,2018-02-22,XX,0,2018-01-01,1176.1,1173.25,1154.1,1155.25,1155.25,13,113.63,15000,3000
GRASIM,2018-03-28,XX,0,2018-01-01,1175,1175,1160,1162,1162,3,26.24,2250,2250
GSFC,2018-01-25,XX,0,2018-01-01,158,157.2,152.55,153.35,153.35,1453,10173.62,20916000,-346500
GSFC,2018-02-22,XX,0,2018-01-01,158.6,158,153.2,153.75,153.75,13,91.31,81000,40500
GSFC,2018-03-28,XX,0,2018-01-01,0,0,0,154.35,154.95,0,0,0,0
HAVELLS,2018-01-25,XX,0,2018-01-01,568.15,568.1,555.75,557.95,557.95,1392,15640.4,3628000,58000
HAVELLS,2018-02-22,XX,0,2018-01-01,563,563,559.6,559.6,559.6,3,33.65,36000,2000
HAVELLS,2018-03-28,XX,0,2018-01-01,0,0,0,559.4,562.95,0,0,0,0
HCC,2018-01-25,XX,0,2018-01-01,44,41.5,41,42.25,42.25,2436,15610.92,54375000,1200000
HCC,2018-02-22,XX,0,2018-01-01,43.7,41.65,41.65,43,42.4,13,83.2,375000,75000
HCC,2018-03-28,XX,0,2018-01-01,0,0,0,41.3,42.65,0,0,0,0
HCLTECH,2018-01-25,XX,0,2018-01-01,894.85,891.75,883.1,885,885,1880,11676.77,9240000,185500
HCLTECH,2018-02-22,XX,0,2018-01-01,890.7,890.7,890,890,886.85,2,12.46,5600,-700
HCLTECH,2018-03-28,XX,0,2018-01-01,0,0,0,892.45,892.2,0,0,0,0
HDFC,2018-01-25,XX,0,2018-01-01,1714.75,1714.75,1688.8,1695.35,1695.35,4913,41740.95,12268500,389000
HDFC,2018-02-22,XX,0,2018-01-01,1715.8,1713.5,1698.35,1702.2,1702.2,32,273.03,80500,4500
HDFC,2018-03-28,XX,0,2018-01-01,0,0,0,1723.5,1709.6,0,0,0,0
HDFCBANK,2018-01-25,XX,0,2018-01-01,1876,1871.8,1858.6,1861.6,1861.6,6351,59280.01,19637500,-534000
HDFCBANK,2018-02-22,XX,0,2018-01-01,1876.5,1876,1864,1865.2,1865.2,25,234.02,97000,6500
HDFCBANK,2018-03-28,XX,0,2018-01-01,0,0,0,1908.3,1882.95,0,0,0,0
HDIL,2018-01-25,XX,0,2018-01-01,67.75,66,64.2,64.5,64.5,2006,11899.24,41643000,-6327000
HDIL,2018-02-22,XX,0,2018-01-01,67,65.15,64.5,64.6,64.6,10,58.56,1026000,-54000
HDIL,2018-03-28,XX,0,2018-01-01,0,0,0,60.05,65.3,0,0,0,0
HEROMOTOCO,2018-01-25,XX,0,2018-01-01,3822,3822,3768.05,3774.5,3774.5,1817,13732.49,1520600,5000
HEROMOTOCO,2018-02-22,XX,0,2018-01-01,3802.75,3802.75,3779.15,3783.35,3783.35,23,174.26,11200,2400
HEROMOTOCO,2018-03-28,XX,0,2018-01-01,0,0,0,3755,3806.6,0,0,5400,0
HEXAWARE,2018-01-25,XX,0,2018-01-01,344.35,341.9,339.9,341,341,1043,10712.02,4119000,57000
HEXAWARE,2018-02-22,XX,0,2018-01-01,344.1,342.45,342.1,342.1,344.85,4,41.16,42000,9000
HEXAWARE,2018-03-28,XX,0,2018-01-01,0,0,0,344.2,346.9,0,0,0,0
HINDALCO,2018-01-25,XX,0,2018-01-01,279.5,274.6,271.6,272.9,272.9,5735,55122.54,36550500,252000
HINDALCO,2018-02-22,XX,0,2018-01-01,279.15,275.65,273.05,273.7,273.7,47,452.84,269500,35000
HINDALCO,2018-03-28,XX,0,2018-01-01,276.25,276.25,276.25,276.25,275.35,1,9.66,3500,3500
HINDPETRO,2018-01-25,XX,0,2018-01-01,422.6,419.9,415.25,416.45,416.45,1996,13141.31,25111800,289800
HINDPETRO,2018-02-22,XX,0,2018-01-01,417.15,417.15,414,414.6,414.6,38,248.98,155925,23625
HINDPETRO,2018-03-28,XX,0,2018-01-01,0,0,0,429.5,420.1,0,0,0,0
HINDUNILVR,2018-01-25,XX,0,2018-01-01,1368.85,1368.8,1349.5,1353.7,1353.7,2352,19152.56,8984400,-3000
HINDUNILVR,2018-02-22,XX,0,2018-01-01,1366.2,1364.45,1357,1359.25,1359.25,22,179.85,30000,-1200
HINDUNILVR,2018-03-28,XX,0,2018-01-01,0,0,0,1376.35,1365.15,0,0,0,0
HINDZINC,2018-01-25,XX,0,2018-01-01,314.15,311.75,310.15,310.85,310.85,697,6963.48,6614400,-134400
HINDZINC,2018-02-22,XX,0,2018-01-01,312,309.95,309,309,309,12,119.4,182400,32000
HINDZINC,2018-03-28,XX,0,2018-01-01,0,0,0,316.5,313.7,0,0,0,0
IBULHSGFIN,2018-01-25,XX,0,2018-01-01,1249.8,1200.7,1198.4,1226.7,1226.7,10532,52057.94,10743200,79200
IBULHSGFIN,2018-02-22,XX,0,2018-01-01,1246.25,1208.6,1208.6,1224.1,1224.1,1030,5106.33,1599600,-373600
IBULHSGFIN,2018-03-28,XX,0,2018-01-01,0,0,0,1217.2,1236.85,0,0,0,0
ICICIBANK,2018-01-25,XX,0,2018-01-01,314.6,313.75,311.15,312.4,312.4,5079,43713.84,56377750,297000
ICICIBANK,2018-02-22,XX,0,2018-01-01,315.4,315,312.6,313.35,313.35,41,354.08,387750,16500
ICICIBANK,2018-03-28,XX,0,2018-01-01,0,0,0,320.4,315.1,0,0,0,0
ICICIPRULI,2018-01-25,XX,0,2018-01-01,390.05,383.8,383.8,384.95,384.95,419,2106.55,5129800,45500
ICICIPRULI,2018-02-22,XX,0,2018-01-01,0,0,0,387.65,385.85,0,0,15600,0
ICICIPRULI,2018-03-28,XX,0,2018-01-01,0,0,0,393.65,388.2,0,0,37700,0
ICIL,2018-01-25,XX,0,2018-01-01,125.75,125.75,122.5,123.05,123.05,578,3592.6,11045000,-95000
IDBI,2018-01-25,XX,0,2018-01-01,62.4,61,60.15,60.6,60.6,1168,7154.86,24300000,380000
IDBI,2018-02-22,XX,0,2018-01-01,62.6,62.6,61.05,61.05,60.95,12,74.21,520000,40000
IDBI,2018-03-28,XX,0,2018-01-01,0,0,0,61.35,61.3,0,0,0,0
IDEA,2018-01-25,XX,0,2018-01-01,108.7,107.7,104.55,105.2,105.2,4648,34701.27,43274000,-1316000
IDEA,2018-02-22,XX,0,2018-01-01,108.95,107.7,104.5,105.1,105.1,78,583.68,525000,-21000
IDEA,2018-03-28,XX,0,2018-01-01,107.45,107.45,107.45,107.45,106.2,1,7.52,28000,7000
IDFC,2018-01-25,XX,0,2018-01-01,64.7,63.2,62.75,63.2,63.2,1743,14681.4,149912400,-26400
IDFC,2018-02-22,XX,0,2018-01-01,64.5,63.9,63.4,63.4,63.4,10,84.37,409200,39600
IDFC,2018-03-28,XX,0,2018-01-01,63.9,63.9,63.9,63.9,63.9,1,8.43,13200,13200
IDFCBANK,2018-01-25,XX,0,2018-01-01,55.75,54.8,54.65,55.2,55.2,1325,6603.25,136836000,333000
IDFCBANK,2018-02-22,XX,0,2018-01-01,56,55.45,55.4,55.45,55.45,19,95.32,1080000,45000
IDFCBANK,2018-03-28,XX,0,2018-01-01,55.75,55.75,55.75,55.75,55.75,1,5.01,9000,9000
IFCI,2018-01-25,XX,0,2018-01-01,31.9,30.9,30.1,30.4,30.4,1765,12035.7,90222000,2112000
IFCI,2018-02-22,XX,0,2018-01-01,31.95,30.9,30.3,30.55,30.55,39,267.15,1914000,440000
IFCI,2018-03-28,XX,0,2018-01-01,0,0,0,31.15,30.75,0,0,66000,0
IGL,2018-01-25,XX,0,2018-01-01,345.4,337.05,335.6,340.9,340.9,2386,22435.85,5269000,-33000
IGL,2018-02-22,XX,0,2018-01-01,346.45,338.7,338.1,342.6,342.6,29,273.89,115500,22000
IGL,2018-03-28,XX,0,2018-01-01,0,0,0,333.65,345,0,0,0,0
INDIACEM,2018-01-25,XX,0,2018-01-01,184.2,183.4,180.1,181.6,181.6,1486,9500.82,24780000,84000
INDIACEM,2018-02-22,XX,0,2018-01-01,184.4,184.4,181.4,181.9,181.9,10,63.98,108500,3500
INDIACEM,2018-03-28,XX,0,2018-01-01,0,0,0,182.45,183.4,0,0,0,0
INDIANB,2018-01-25,XX,0,2018-01-01,383.95,380.1,378.05,378.9,378.9,824,6279.01,4460000,-4000
INDIANB,2018-02-22,XX,0,2018-01-01,0,0,0,388.5,380.65,0,0,12000,0
INDIANB,2018-03-28,XX,0,2018-01-01,0,0,0,386.4,382.95,0,0,0,0
INDIGO,2018-01-25,XX,0,2018-01-01,1223.4,1208,1200.05,1205.3,1205.3,1199,8727.14,2386800,-72000
INDIGO,2018-02-22,XX,0,2018-01-01,1220.5,1218,1209,1210.7,1210.7,7,51.01,3600,1800
INDIGO,2018-03-28,XX,0,2018-01-01,0,0,0,1226.75,1221.45,0,0,0,0
INDUSINDBK,2018-01-25,XX,0,2018-01-01,1655.05,1648.4,1628.65,1633,1633,3763,18517.82,5686500,34200
INDUSINDBK,2018-02-22,XX,0,2018-01-01,1654.05,1648.5,1632,1634.2,1634.2,30,148.23,79200,2700
INDUSINDBK,2018-03-28,XX,0,2018-01-01,0,0,0,1677.05,1648.8,0,0,0,0
INFIBEAM,2018-01-25,XX,0,2018-01-01,154.7,145.2,140.85,146.65,146.65,7166,42955.88,34124000,4000
INFIBEAM,2018-02-22,XX,0,2018-01-01,154.1,145,143.05,146.4,146.4,87,518.35,204000,0
INFIBEAM,2018-03-28,XX,0,2018-01-01,0,0,0,166.45,149.15,0,0,0,0
INFRATEL,2018-01-25,XX,0,2018-01-01,379.15,378.3,371.1,372.6,372.6,2043,12981.05,8445600,112200
INFRATEL,2018-02-22,XX,0,2018-01-01,379,379,374.65,375.05,375.05,32,204.65,45900,23800
INFRATEL,2018-03-28,XX,0,2018-01-01,0,0,0,374.1,375.65,0,0,0,0
INFY,2018-01-25,XX,0,2018-01-01,1047.3,1042.25,1036,1039.5,1039.5,5972,37293.71,27758400,-162600
INFY,2018-02-22,XX,0,2018-01-01,1049.35,1045.75,1041.65,1043,1043,54,338.46,111000,-5400
INFY,2018-03-28,XX,0,2018-01-01,0,0,0,1049,1049.4,0,0,1200,0
IOC,2018-01-25,XX,0,2018-01-01,394.15,390.75,389.85,391.65,391.65,1836,10795.68,9865500,-388500
IOC,2018-02-22,XX,0,2018-01-01,391.55,388.95,388.35,388.5,388.5,56,327.05,289500,19500
IOC,2018-03-28,XX,0,2018-01-01,0,0,0,386,395.95,0,0,3000,0
IRB,2018-01-25,XX,0,2018-01-01,239.05,238,233.5,235.75,235.75,894,5289.92,14727500,32500
IRB,2018-02-22,XX,0,2018-01-01,238,238,238,238,236.35,1,5.95,15000,-2500
IRB,2018-03-28,XX,0,2018-01-01,0,0,0,237.15,237.75,0,0,0,0
ITC,2018-01-25,XX,0,2018-01-01,267.5,264.35,263.1,264.15,264.15,6812,43362.66,86704800,1936800
ITC,2018-02-22,XX,0,2018-01-01,268.75,265.4,264.55,265.35,265.35,91,581.6,760800,45600
ITC,2018-03-28,XX,0,2018-01-01,269,269,266,266.75,266.75,4,25.69,7200,4800
JETAIRWAYS,2018-01-25,XX,0,2018-01-01,861.5,837,828.4,846.1,846.1,6920,70352.05,6424800,307200
JETAIRWAYS,2018-02-22,XX,0,2018-01-01,862,839.45,839.45,851,851,35,358.06,36000,9600
JETAIRWAYS,2018-03-28,XX,0,2018-01-01,0,0,0,830.1,854.7,0,0,0,0
JINDALSTEL,2018-01-25,XX,0,2018-01-01,210.85,206,204.7,207.1,207.1,5563,52094.84,36396000,225000
JINDALSTEL,2018-02-22,XX,0,2018-01-01,211.6,208.55,206.25,208.05,208.05,58,545.03,211500,76500
JINDALSTEL,2018-03-28,XX,0,2018-01-01,211.25,211.25,209,209,209,2,18.91,4500,4500
JISLJALEQS,2018-01-25,XX,0,2018-01-01,130.4,126.3,125.1,126.85,126.85,1898,21889.32,46692000,-639000
JISLJALEQS,2018-02-22,XX,0,2018-01-01,131,126.45,126.45,127,127,14,161.11,180000,27000
JISLJALEQS,2018-03-28,XX,0,2018-01-01,0,0,0,130.15,128.15,0,0,0,0
JPASSOCIAT,2018-01-25,XX,0,2018-01-01,27.3,26.3,24.85,25.1,25.1,1548,13724.27,233818000,-10166000
JPASSOCIAT,2018-02-22,XX,0,2018-01-01,27,25.75,25,25.05,25.05,37,324.56,1938000,0
JPASSOCIAT,2018-03-28,XX,0,2018-01-01,0,0,0,26.8,25.5,0,0,34000,0
JSWENERGY,2018-01-25,XX,0,2018-01-01,94.75,92.7,90.6,91.5,91.5,2943,23267.68,58063500,-1028500
JSWSTEEL,2018-01-25,XX,0,2018-01-01,272.8,271.45,266.25,267.5,267.5,1876,15211.55,54564000,36000
JSWSTEEL,2018-02-22,XX,0,2018-01-01,273.05,272.95,268,269.05,269.05,35,284.38,114000,21000
JSWSTEEL,2018-03-28,XX,0,2018-01-01,0,0,0,275.7,269.9,0,0,0,0
JUBLFOOD,2018-01-25,XX,0,2018-01-01,1794.6,1766.55,1757.7,1782.45,1782.45,2323,20650.31,2464500,-57500
JUBLFOOD,2018-02-22,XX,0,2018-01-01,1800,1768,1768,1792.4,1792.4,25,223.57,13500,4000
JUBLFOOD,2018-03-28,XX,0,2018-01-01,0,0,0,1737.3,1803.85,0,0,0,0
JUSTDIAL,2018-01-25,XX,0,2018-01-01,538.6,519.5,513.1,528.75,528.75,2850,21136.38,3628800,40600
JUSTDIAL,2018-02-22,XX,0,2018-01-01,540.05,522.7,521.6,530.75,530.75,15,111.68,28000,5600
JUSTDIAL,2018-03-28,XX,0,2018-01-01,0,0,0,531.95,534,0,0,0,0
KAJARIACER,2018-01-25,XX,0,2018-01-01,739,730,722.55,729.4,729.4,720,4224.56,1434400,-2400
KAJARIACER,2018-02-22,XX,0,2018-01-01,740,735.05,735,735,731.8,4,23.56,3200,1600
KAJARIACER,2018-03-28,XX,0,2018-01-01,0,0,0,722.1,736.25,0,0,0,0
KOTAKBANK,2018-01-25,XX,0,2018-01-01,1013.9,1010.55,1003.85,1006.55,1006.55,3095,24973.4,8375200,74400
KOTAKBANK,2018-02-22,XX,0,2018-01-01,1018.1,1018.1,1008.5,1008.5,1008.5,8,64.84,40000,800
KOTAKBANK,2018-03-28,XX,0,2018-01-01,0,0,0,1020.95,1015.3,0,0,0,0
KPIT,2018-01-25,XX,0,2018-01-01,188,182.25,181.5,185.4,185.4,1933,16086.93,11182500,216000
KPIT,2018-02-22,XX,0,2018-01-01,188,186.5,185.5,186.45,186.45,7,58.85,36000,22500
KPIT,2018-03-28,XX,0,2018-01-01,0,0,0,176.25,187.6,0,0,0,0
KSCL,2018-01-25,XX,0,2018-01-01,558.3,554.6,547.35,549.9,549.9,594,4927.06,4054500,-6000
KSCL,2018-02-22,XX,0,2018-01-01,0,0,0,551.3,552.45,0,0,0,0
KSCL,2018-03-28,XX,0,2018-01-01,0,0,0,554.3,555.75,0,0,0,0
KTKBANK,2018-01-25,XX,0,2018-01-01,156.35,153.5,152.4,155.8,155.8,2507,14777.21,23780400,684000
KTKBANK,2018-02-22,XX,0,2018-01-01,156.75,153.4,153.35,156.75,156.75,13,76.78,102600,19000
KTKBANK,2018-03-28,XX,0,2018-01-01,0,0,0,151.85,157.15,0,0,0,0
L&TFH,2018-01-25,XX,0,2018-01-01,177.25,174.55,173,173.95,173.95,2056,16225.11,46345500,342000
L&TFH,2018-02-22,XX,0,2018-01-01,177.75,175.8,174.45,174.85,174.85,28,221.63,657000,45000
L&TFH,2018-03-28,XX,0,2018-01-01,0,0,0,176.25,175.55,0,0,0,0
LICHSGFIN,2018-01-25,XX,0,2018-01-01,575.75,567.8,565.8,567.65,567.65,3211,20196.21,15528700,116600
LICHSGFIN,2018-02-22,XX,0,2018-01-01,577,570.75,570.3,571.15,571.15,27,170.45,80300,14300
LICHSGFIN,2018-03-28,XX,0,2018-01-01,0,0,0,570.1,574.4,0,0,0,0
LT,2018-01-25,XX,0,2018-01-01,1277.8,1265.4,1262.15,1268.7,1268.7,4266,40633.4,12188250,33000
LT,2018-02-22,XX,0,2018-01-01,1282,1273.3,1272.9,1275,1275,30,287.11,85500,2250
LT,2018-03-28,XX,0,2018-01-01,1280,1280,1280,1280,1280,1,9.6,750,750
LUPIN,2018-01-25,XX,0,2018-01-01,896,893.55,885.8,888.45,888.45,3942,21082.85,14898600,-127800
LUPIN,2018-02-22,XX,0,2018-01-01,900,892.8,891,893.05,893.05,78,419.48,166800,17400
LUPIN,2018-03-28,XX,0,2018-01-01,904.75,897,897,904.75,896.8,2,10.81,2400,600
M&M,2018-01-25,XX,0,2018-01-01,763.5,756.05,748.15,749.95,749.95,4240,32072.36,15904000,393000
M&M,2018-02-22,XX,0,2018-01-01,766,762.55,749.85,753.15,753.15,58,439.75,60000,6000
M&M,2018-03-28,XX,0,2018-01-01,0,0,0,762.05,756.1,0,0,0,0
M&MFIN,2018-01-25,XX,0,2018-01-01,481.4,475.6,472,474.1,474.1,1170,6973.03,4802500,42500
M&MFIN,2018-02-22,XX,0,2018-01-01,480.2,476.6,476.6,477.3,475.05,7,41.77,11250,2500
M&MFIN,2018-03-28,XX,0,2018-01-01,0,0,0,476.15,477.95,0,0,0,0
MANAPPURAM,2018-01-25,XX,0,2018-01-01,125.2,123.6,121.3,122.05,122.05,1879,13897.89,39948000,-504000
MANAPPURAM,2018-02-22,XX,0,2018-01-01,124.8,123.4,121.45,121.9,121.9,24,177.5,444000,30000
MANAPPURAM,2018-03-28,XX,0,2018-01-01,0,0,0,124.5,123.2,0,0,6000,0
MARICO,2018-01-25,XX,0,2018-01-01,324.85,324,320,321.35,321.35,323,2706.88,4921800,-23400
MARICO,2018-02-22,XX,0,2018-01-01,0,0,0,327.8,323.7,0,0,5200,0
MARICO,2018-03-28,XX,0,2018-01-01,0,0,0,322.6,325.65,0,0,0,0
MARUTI,2018-01-25,XX,0,2018-01-01,9837.9,9810,9703,9718.7,9718.7,12188,89365.53,2300700,44400
MARUTI,2018-02-22,XX,0,2018-01-01,9867,9860,9745,9762.15,9762.15,77,566.71,27525,1200
MARUTI,2018-03-28,XX,0,2018-01-01,9900,9895,9799.85,9800,9800,12,88.58,1575,375
MCDOWELL-N,2018-01-25,XX,0,2018-01-01,3710,3691.2,3656.55,3664.15,3664.15,1832,16863.45,1803500,6500
MCDOWELL-N,2018-02-22,XX,0,2018-01-01,3719,3690,3678,3682,3682,11,101.8,7750,2250
MCDOWELL-N,2018-03-28,XX,0,2018-01-01,0,0,0,3682.7,3699.7,0,0,0,0
MCX,2018-01-25,XX,0,2018-01-01,934.9,917.95,911.05,926.55,926.55,2767,12774.31,4002000,183000
MCX,2018-02-22,XX,0,2018-01-01,937.5,923.9,917.8,930.9,930.9,53,245.26,28500,6500
MCX,2018-03-28,XX,0,2018-01-01,0,0,0,953.8,934.2,0,0,0,0
MFSL,2018-01-25,XX,0,2018-01-01,604,595.8,593,599.7,599.7,434,2602.87,2557000,2000
MFSL,2018-02-22,XX,0,2018-01-01,0,0,0,556.05,602.6,0,0,0,0
MFSL,2018-03-28,XX,0,2018-01-01,0,0,0,609.6,606.25,0,0,0,0
MGL,2018-01-25,XX,0,2018-01-01,1134.9,1098.05,1097.35,1121.7,1121.7,1184,7982.82,1045800,-73800
MGL,2018-02-22,XX,0,2018-01-01,1135,1130.1,1119.35,1129.65,1127.4,6,40.69,22800,-600
MGL,2018-03-28,XX,0,2018-01-01,0,0,0,1105.25,1134.2,0,0,0,0
MINDTREE,2018-01-25,XX,0,2018-01-01,619.8,614.5,608.45,610.7,610.7,478,3519.59,1796400,61200
MINDTREE,2018-02-22,XX,0,2018-01-01,0,0,0,601.55,612.55,0,0,2400,0
MINDTREE,2018-03-28,XX,0,2018-01-01,0,0,0,622.9,616.25,0,0,0,0
MOTHERSUMI,2018-01-25,XX,0,2018-01-01,384.9,384.35,379,380.3,380.3,2599,15890.02,13860800,-401600
MOTHERSUMI,2018-02-22,XX,0,2018-01-01,387.05,383.75,381.05,381.75,381.75,39,239.35,81600,27200
MOTHERSUMI,2018-03-28,XX,0,2018-01-01,0,0,0,377.35,384.95,0,0,0,0
MRF,2018-01-25,XX,0,2018-01-01,73568.85,72629.05,72000,72554.95,72554.95,1160,12661.06,58710,-1020
MRF,2018-02-22,XX,0,2018-01-01,73799.45,72900,72472.9,72868.3,72868.3,16,175.02,390,90
MRF,2018-03-28,XX,0,2018-01-01,0,0,0,74681.75,73513.35,0,0,0,0
MRPL,2018-01-25,XX,0,2018-01-01,130.4,128.45,127.6,128.05,128.05,316,1837.01,9328500,49500
MRPL,2018-02-22,XX,0,2018-01-01,130.6,130.6,128.8,128.8,128.8,3,17.54,27000,13500
MRPL,2018-03-28,XX,0,2018-01-01,0,0,0,131.3,129.1,0,0,0,0
MUTHOOTFIN,2018-01-25,XX,0,2018-01-01,481.5,477,471.1,472.75,472.75,319,2276.99,1557000,-6000
MUTHOOTFIN,2018-02-22,XX,0,2018-01-01,474,473.55,473.5,473.65,473.65,6,42.72,15000,7500
MUTHOOTFIN,2018-03-28,XX,0,2018-01-01,0,0,0,481.5,477.55,0,0,0,0
NATIONALUM,2018-01-25,XX,0,2018-01-01,88.1,86.4,85.6,86,86,1477,10253.2,42280000,-416000
NATIONALUM,2018-02-22,XX,0,2018-01-01,88,87.35,86,86,86,13,90.59,352000,0
NATIONALUM,2018-03-28,XX,0,2018-01-01,0,0,0,87,87.05,0,0,40000,0
NBCC,2018-01-25,XX,0,2018-01-01,250.5,248.2,246.2,248.2,248.2,769,5737.11,11673000,-15000
NBCC,2018-02-22,XX,0,2018-01-01,250.25,249.75,248.1,249.25,249.25,22,164.64,123000,12000
NBCC,2018-03-28,XX,0,2018-01-01,0,0,0,251.4,250.8,0,0,0,0
NCC,2018-01-25,XX,0,2018-01-01,136.6,134.75,131.2,132.15,132.15,2056,22070.11,26712000,384000
NCC,2018-02-22,XX,0,2018-01-01,136.4,136.4,132,132.4,132.4,9,96.24,160000,48000
NCC,2018-03-28,XX,0,2018-01-01,0,0,0,135.85,133.4,0,0,0,0
NESTLEIND,2018-01-25,XX,0,2018-01-01,7930,7929.45,7840,7897.15,7897.15,132,1040.57,119300,1200
NESTLEIND,2018-02-22,XX,0,2018-01-01,7930.05,7930,7930,7930.05,7930.05,2,15.86,500,200
NESTLEIND,2018-03-28,XX,0,2018-01-01,0,0,0,7857.55,7983.8,0,0,0,0
NHPC,2018-01-25,XX,0,2018-01-01,33.45,32.9,32.1,32.35,32.35,986,8744.9,48006000,-756000
NHPC,2018-02-22,XX,0,2018-01-01,32.85,32.5,32.25,32.4,32.5,14,122.85,1944000,189000
NHPC,2018-03-28,XX,0,2018-01-01,0,0,0,32.35,32.7,0,0,0,0
NIITTECH,2018-01-25,XX,0,2018-01-01,667.7,643.75,641.2,658.05,658.05,552,5457.22,934500,27000
NIITTECH,2018-02-22,XX,0,2018-01-01,0,0,0,648.45,659.85,0,0,0,0
NIITTECH,2018-03-28,XX,0,2018-01-01,0,0,0,660.05,663.85,0,0,0,0
NMDC,2018-01-25,XX,0,2018-01-01,144.9,137.8,137.75,141.55,141.55,3806,32481.41,30558000,906000
NMDC,2018-02-22,XX,0,2018-01-01,144.35,140,140,140.5,140.5,24,204.53,342000,-6000
NMDC,2018-03-28,XX,0,2018-01-01,140.2,140.2,140.2,140.2,143.25,1,8.41,6000,0
NTPC,2018-01-25,XX,0,2018-01-01,178,176.7,175.75,177.8,177.8,1644,11672.16,27260000,424000
NTPC,2018-02-22,XX,0,2018-01-01,177.25,176.95,176.4,177.05,177.05,12,84.94,352000,24000
NTPC,2018-03-28,XX,0,2018-01-01,0,0,0,179,179.3,0,0,0,0
OFSS,2018-01-25,XX,0,2018-01-01,4152.05,4152.05,4053.5,4077.7,4077.7,62,381.05,79950,-1200
OFSS,2018-02-22,XX,0,2018-01-01,0,0,0,3748.7,4104.35,0,0,0,0
OFSS,2018-03-28,XX,0,2018-01-01,0,0,0,4127,4129.15,0,0,0,0
OIL,2018-01-25,XX,0,2018-01-01,375.4,371.2,370.95,374.15,374.15,844,7153.27,2565112,29458
OIL,2018-02-22,XX,0,2018-01-01,0,0,0,371.75,376.4,0,0,15862,0
OIL,2018-03-28,XX,0,2018-01-01,0,0,0,368.55,378.7,0,0,6798,0
ONGC,2018-01-25,XX,0,2018-01-01,196.05,195.2,193,193.65,193.65,2404,17526.28,38850000,1173750
ONGC,2018-02-22,XX,0,2018-01-01,195.25,194.45,193.25,193.7,193.7,37,270,802500,82500
ONGC,2018-03-28,XX,0,2018-01-01,0,0,0,196.15,195.3,0,0,0,0
ORIENTBANK,2018-01-25,XX,0,2018-01-01,124.15,121.95,121.5,122.25,122.25,865,6377.76,16350000,-192000
ORIENTBANK,2018-02-22,XX,0,2018-01-01,123.05,123.05,122.5,122.5,122.5,3,22.09,120000,18000
ORIENTBANK,2018-03-28,XX,0,2018-01-01,0,0,0,123.2,123.8,0,0,0,0
PAGEIND,2018-01-25,XX,0,2018-01-01,25650,25349.95,24750,25005,25005,383,4845.28,33250,-850
PAGEIND,2018-02-22,XX,0,2018-01-01,0,0,0,24200,25446.1,0,0,100,0
PAGEIND,2018-03-28,XX,0,2018-01-01,0,0,0,25564.95,25599.65,0,0,0,0
PCJEWELLER,2018-01-25,XX,0,2018-01-01,477.65,462.8,460.25,471.9,471.9,3943,27888.74,7986000,568500
PCJEWELLER,2018-02-22,XX,0,2018-01-01,477,468.55,468.55,473.45,473.45,31,220.41,67500,21000
PCJEWELLER,2018-03-28,XX,0,2018-01-01,468.25,468.25,468.25,468.25,476.45,1,7.02,1500,1500
PEL,2018-01-25,XX,0,2018-01-01,2903.45,2874.05,2844.95,2859.5,2859.5,556,4798.26,1568100,-3600
PEL,2018-02-22,XX,0,2018-01-01,0,0,0,2900,2870.8,0,0,1500,0
PEL,2018-03-28,XX,0,2018-01-01,0,0,0,2891.4,2888.15,0,0,0,0
PETRONET,2018-01-25,XX,0,2018-01-01,260.35,254.45,252.5,257.2,257.2,1821,14087.43,17127000,-261000
PETRONET,2018-02-22,XX,0,2018-01-01,260.75,256,253.65,258,258,17,131.89,57000,30000
PETRONET,2018-03-28,XX,0,2018-01-01,0,0,0,254.65,259.85,0,0,0,0
PFC,2018-01-25,XX,0,2018-01-01,126.3,122.7,121.9,124.65,124.65,4369,32684.6,64764000,798000
PFC,2018-02-22,XX,0,2018-01-01,126.05,123.15,122,124.4,124.4,77,574.9,1908000,-18000
PFC,2018-03-28,XX,0,2018-01-01,126,122.7,122.7,124.5,124.5,10,74.7,198000,24000
PIDILITIND,2018-01-25,XX,0,2018-01-01,913.9,908,904,906.1,906.1,401,3642.39,1329000,-10000
PIDILITIND,2018-02-22,XX,0,2018-01-01,0,0,0,914.95,908.35,0,0,12000,0
PIDILITIND,2018-03-28,XX,0,2018-01-01,0,0,0,916.05,913.8,0,0,0,0
PNB,2018-01-25,XX,0,2018-01-01,174.2,172.65,170,170.55,170.55,4825,33210.18,53076000,-332000
PNB,2018-02-22,XX,0,2018-01-01,174.55,173.65,171.05,171.35,171.35,59,407.49,416000,44000
PNB,2018-03-28,XX,0,2018-01-01,0,0,0,173.55,172.35,0,0,0,0
POWERGRID,2018-01-25,XX,0,2018-01-01,203,200.85,200.85,201.55,201.55,1550,12510.75,26524000,664000
POWERGRID,2018-02-22,XX,0,2018-01-01,202.3,201.3,201.3,201.75,202.05,8,64.55,328000,24000
POWERGRID,2018-03-28,XX,0,2018-01-01,0,0,0,202.4,203.3,0,0,0,0
